Name,photoURL,trashpiece_lat,trashpiece_long,rubbishRunID,userName,rubbishType,Morphology,Brand,city,totalNumberOfItemsTagged,numberOfItemsTagged,runDescription,datetime,rubbish_run_x,rubbish_run_y,Mile,dist_m,geometry,MileMark_X,MileMark_Y,Survey_Type,Number_Of_People,Reported_Mile_Marker,Is_Control,Extrapolation_Mile_Fraction,Snow_Percent,Night_Survey
4liNcAT9EE2K5jO1xYIk,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F4liNcAT9EE2K5jO1xYIk.jpg?alt=media&token=5c8b739f-a88e-481b-8d66-2e4031dd3493,34.8341689594845,-118.587465835519,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,2,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:24:21.386049Z,-118.586791938,34.7904086350001,520,4866.32262842866,-118.587465835519|34.8341689594845|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
NaPldKXdUG1dws1fiICd,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FNaPldKXdUG1dws1fiICd.jpg?alt=media&token=245722a8-7d65-4557-bf05-b74315e07341,34.8341789569407,-118.587491634735,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:24:09.798785Z,-118.586791938,34.7904086350001,520,4867.46454797572,-118.587491634735|34.8341789569407|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
2evleccs1kW1QBMg9fn3,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F2evleccs1kW1QBMg9fn3.jpg?alt=media&token=b46ee44a-efac-4831-a80d-c7762f877a58,34.8341621502953,-118.587514172205,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,bullet case,winchester,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:23:55.060543Z,-118.586791938,34.7904086350001,520,4865.62333989687,-118.587514172205|34.8341621502953|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
st7Axi6YHniR7Z8T5tiy,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fst7Axi6YHniR7Z8T5tiy.jpg?alt=media&token=53bcc22b-33fd-4d54-a599-992b8a16a7ac,34.8341513527134,-118.587536101751,GDwhEFWVKgfbB9BMx0DT,notracetrails,plastic rubber,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:23:36.066803Z,-118.586791938,34.7904086350001,520,4864.45036096085,-118.587536101751|34.8341513527134|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
5v8rc6HE6mG8di4bIPNm,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F5v8rc6HE6mG8di4bIPNm.jpg?alt=media&token=dc2285bf-3716-4415-b0a7-eefff2c18a1c,34.8341618469639,-118.587531838667,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,6,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:23:26.850273Z,-118.586791938,34.7904086350001,520,4865.6117376659,-118.587531838667|34.8341618469639|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
H7z2vWcUKeyxOWT6dAeo,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FH7z2vWcUKeyxOWT6dAeo.jpg?alt=media&token=cfd5a105-3f1a-403d-9b08-0cfdff1c63e9,34.8341361374449,-118.587550122043,GDwhEFWVKgfbB9BMx0DT,notracetrails,plastic rubber,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:22:58.082764Z,-118.586791938,34.7904086350001,520,4862.77671374828,-118.587550122043|34.8341361374449|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
fu3kV9h6zF89c3zN6c6e,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Ffu3kV9h6zF89c3zN6c6e.jpg?alt=media&token=94629c22-07be-4352-8907-e8846f2ac190,34.8340838971613,-118.587601888067,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,3,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:22:40.146442Z,-118.586791938,34.7904086350001,520,4857.03808882417,-118.587601888067|34.8340838971613|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
hg38pGWBp8JyQjPtnzu5,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fhg38pGWBp8JyQjPtnzu5.jpg?alt=media&token=3cfd489e-08ad-4244-afe3-56965e970b61,34.8340735211683,-118.587593853472,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:22:16.414789Z,-118.586791938,34.7904086350001,520,4855.87334876629,-118.587593853472|34.8340735211683|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
0lRgSl8LVNdrAre1x4yi,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F0lRgSl8LVNdrAre1x4yi.jpg?alt=media&token=df81fd93-0860-4697-a459-16bb614801de,34.8340770081917,-118.587605942802,GDwhEFWVKgfbB9BMx0DT,notracetrails,other,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:21:57.916Z,-118.586791938,34.7904086350001,520,4856.27780852382,-118.587605942802|34.8340770081917|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
7HaaSIECbrGkwOo3999u,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F7HaaSIECbrGkwOo3999u.jpg?alt=media&token=41675c00-5816-4451-828c-af684e334bd5,34.8340770081917,-118.587605942802,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,2,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:21:45.363686Z,-118.586791938,34.7904086350001,520,4856.27780852382,-118.587605942802|34.8340770081917|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
AuzISo0yhC7YAfXzTAyC,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FAuzISo0yhC7YAfXzTAyC.jpg?alt=media&token=018be754-5f07-41fb-9efe-f5a4fe6da8cb,34.8340511907604,-118.587615419093,GDwhEFWVKgfbB9BMx0DT,notracetrails,cloth,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:21:00.276107Z,-118.586791938,34.7904086350001,520,4853.42069687034,-118.587615419093|34.8340511907604|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
CnW3JLn3nmOXOQQVitMD,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FCnW3JLn3nmOXOQQVitMD.jpg?alt=media&token=e939f0c2-cd90-4ceb-a272-c13ead44fc26,34.8340511907604,-118.587615419093,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:20:51.158901Z,-118.586791938,34.7904086350001,520,4853.42069687034,-118.587615419093|34.8340511907604|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
k6O52YqkzgdvN9gme78J,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fk6O52YqkzgdvN9gme78J.jpg?alt=media&token=8a5e0f24-4b73-4882-9819-3779a0cdd712,34.8339834499423,-118.587669170037,GDwhEFWVKgfbB9BMx0DT,notracetrails,other,bullet case,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:20:32.217403Z,-118.586791938,34.7904086350001,520,4845.96776882977,-118.587669170037|34.8339834499423|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
xmUQQpUJgID6xAn3Bs5g,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FxmUQQpUJgID6xAn3Bs5g.jpg?alt=media&token=ba4fba9a-4d5e-475e-8871-1e2dec0832ab,34.8339629752429,-118.587680231116,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:20:17.548864Z,-118.586791938,34.7904086350001,520,4843.70819541606,-118.587680231116|34.8339629752429|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
5hAggeyLhk7sHvt8muRm,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F5hAggeyLhk7sHvt8muRm.jpg?alt=media&token=ec3102d1-3477-4ee2-8dec-764171a43a70,34.8339644322106,-118.58767630312,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:19:53.023079Z,-118.586791938,34.7904086350001,520,4843.86418989906,-118.58767630312|34.8339644322106|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
3W0TXZtb7VJmvAFY9iKQ,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F3W0TXZtb7VJmvAFY9iKQ.jpg?alt=media&token=6890ced6-bb48-47ad-b86c-5d4c7bef5084,34.8339336010957,-118.587687064061,GDwhEFWVKgfbB9BMx0DT,notracetrails,plastic rubber,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:19:44.776402Z,-118.586791938,34.7904086350001,520,4840.45288390679,-118.587687064061|34.8339336010957|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
p9RTqMeleeZxeMqyloWV,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fp9RTqMeleeZxeMqyloWV.jpg?alt=media&token=6ade3bcf-1afe-4574-bcdf-63b03108994e,34.8338588408418,-118.587699850558,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:19:12.131771Z,-118.586791938,34.7904086350001,520,4832.16097998627,-118.587699850558|34.8338588408418|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
0rGDlaC0YTaUR363eggZ,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F0rGDlaC0YTaUR363eggZ.jpg?alt=media&token=90e56ef7-9848-4e96-a679-2830ee90a094,34.8338513307793,-118.587712737419,GDwhEFWVKgfbB9BMx0DT,notracetrails,hard plastic,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:19:05.616377Z,-118.586791938,34.7904086350001,520,4831.34634822061,-118.587712737419|34.8338513307793|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
6xIRzyTpFCvLJdhDg3Od,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F6xIRzyTpFCvLJdhDg3Od.jpg?alt=media&token=51027520-c899-4611-bd6f-f5194d05b341,34.8336590851178,-118.587697558939,GDwhEFWVKgfbB9BMx0DT,notracetrails,plastic rubber,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:18:12.617890Z,-118.586791938,34.7904086350001,520,4809.94880615756,-118.587697558939|34.8336590851178|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
f9g0omxbM25bo6IOEUIk,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Ff9g0omxbM25bo6IOEUIk.jpg?alt=media&token=34e7da12-6f02-44bf-ad8a-27a06ee12aac,34.833388626531,-118.587632159359,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,tie downs / lock offs,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:17:38.448730Z,-118.586791938,34.7904086350001,520,4779.78006280717,-118.587632159359|34.833388626531|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
NJLNnlAKxrS0C2WVTLYc,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FNJLNnlAKxrS0C2WVTLYc.jpg?alt=media&token=24e00928-5f75-4416-ab2f-7dc535decf15,34.8333381618431,-118.587645646388,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:17:26.498764Z,-118.586791938,34.7904086350001,520,4774.18930282393,-118.587645646388|34.8333381618431|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
5A23Ny5Hx7f2gjR2v8CR,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F5A23Ny5Hx7f2gjR2v8CR.jpg?alt=media&token=de95c74a-8c8b-4466-a9a1-4ee3e1ec53f4,34.8333381618431,-118.587645646388,GDwhEFWVKgfbB9BMx0DT,notracetrails,plastic rubber,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:17:18.605183Z,-118.586791938,34.7904086350001,520,4774.18930282393,-118.587645646388|34.8333381618431|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
1ACAA8mHXnpUtKwAGJC0,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F1ACAA8mHXnpUtKwAGJC0.jpg?alt=media&token=5d610e87-748b-452e-8aa3-c6bc8cbf1476,34.8332697645195,-118.5876237549,GDwhEFWVKgfbB9BMx0DT,notracetrails,hard plastic,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:16:55.264004Z,-118.586791938,34.7904086350001,520,4766.55261110167,-118.5876237549|34.8332697645195|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
Mv7VhbS1tYwE5mlyVzdN,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FMv7VhbS1tYwE5mlyVzdN.jpg?alt=media&token=70e9dafe-ee50-418e-b62d-c8c8a8dc3bee,34.8332432069152,-118.587631605634,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:16:29.464878Z,-118.586791938,34.7904086350001,520,4763.61139072775,-118.587631605634|34.8332432069152|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
kaLpdHdfJk6yED8k57RH,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FkaLpdHdfJk6yED8k57RH.jpg?alt=media&token=337b3878-d12c-4288-9b5b-cca80fc27619,34.8330719451506,-118.587612638459,GDwhEFWVKgfbB9BMx0DT,notracetrails,plastic rubber,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:16:06.238835Z,-118.586791938,34.7904086350001,520,4744.54273724704,-118.587612638459|34.8330719451506|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
LHD9QJVdPdu3wQ9c4lmb,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FLHD9QJVdPdu3wQ9c4lmb.jpg?alt=media&token=072aa7cd-6b46-42fe-bc25-fe0ac9a698be,34.8330451455364,-118.587614298818,GDwhEFWVKgfbB9BMx0DT,notracetrails,plastic rubber,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:15:54.141460Z,-118.586791938,34.7904086350001,520,4741.56552117399,-118.587614298818|34.8330451455364|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
v8qDS3mH3C47cBS8wkV0,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fv8qDS3mH3C47cBS8wkV0.jpg?alt=media&token=d6fd1cf8-fa23-40cd-8609-4915d1dc6cac,34.8326338638357,-118.587572858302,GDwhEFWVKgfbB9BMx0DT,notracetrails,hard plastic,utensil,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:14:55.990223Z,-118.586791938,34.7904086350001,520,4695.77983866199,-118.587572858302|34.8326338638357|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
QSPEFaa0z3jraTkQddIG,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FQSPEFaa0z3jraTkQddIG.jpg?alt=media&token=11391874-8621-490a-82ff-2b21852ef4fc,34.8325928132819,-118.587586252054,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T22:14:46.792320Z,-118.586791938,34.7904086350001,520,4691.23448749643,-118.587586252054|34.8325928132819|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
fFGfOGC9gipLE3C1of5x,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FfFGfOGC9gipLE3C1of5x.jpg?alt=media&token=0a6d6da5-a9bb-424a-95c7-1fe4e8dea51e,34.8321911204853,-118.587626699728,GDwhEFWVKgfbB9BMx0DT,notracetrails,glass,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T21:54:08.313128Z,-118.586791938,34.7904086350001,520,4646.63270420469,-118.587626699728|34.8321911204853|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
YuPl3CneYR9O4lJCDjKE,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FYuPl3CneYR9O4lJCDjKE.jpg?alt=media&token=289af75e-2b02-4168-9f92-3052b781d3bf,34.8320881698439,-118.587613248527,GDwhEFWVKgfbB9BMx0DT,notracetrails,hard plastic,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T21:53:51.434158Z,-118.586791938,34.7904086350001,520,4635.16661342891,-118.587613248527|34.8320881698439|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
pPNQQs7JgKcsG2KgoSy0,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FpPNQQs7JgKcsG2KgoSy0.jpg?alt=media&token=34af7009-ad45-46f0-afc1-5065027c3ef3,34.8313545955559,-118.587563664915,GDwhEFWVKgfbB9BMx0DT,notracetrails,plastic rubber,tire fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T21:52:29.871281Z,-118.586791938,34.7904086350001,520,4553.53532574184,-118.587563664915|34.8313545955559|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
xlBreMRW5BTi1TnkQJeP,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FxlBreMRW5BTi1TnkQJeP.jpg?alt=media&token=79a0d65c-f2c9-4820-a029-e2eaf90bbc18,34.83108433799,-118.587563953322,GDwhEFWVKgfbB9BMx0DT,notracetrails,plastic rubber,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T21:51:57.839413Z,-118.586791938,34.7904086350001,520,4523.48804165155,-118.587563953322|34.83108433799|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
570RBqNTit1Aa2H3VgIo,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F570RBqNTit1Aa2H3VgIo.jpg?alt=media&token=3e6db617-377b-453b-8418-742b81e8dada,34.8309738285186,-118.587563905488,GDwhEFWVKgfbB9BMx0DT,notracetrails,metal,hose clamp,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T21:51:39.177574Z,-118.586791938,34.7904086350001,520,4511.20135809727,-118.587563905488|34.8309738285186|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
XG1xixf9cQvowbNmvMTN,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FXG1xixf9cQvowbNmvMTN.jpg?alt=media&token=7fdd8203-971b-416e-b758-cd3b1de3c646,34.8309738285186,-118.587563905488,GDwhEFWVKgfbB9BMx0DT,notracetrails,hard plastic,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T21:51:33.213444Z,-118.586791938,34.7904086350001,520,4511.20135809727,-118.587563905488|34.8309738285186|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
TUipEtW6f3zQ3tqqns0r,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FTUipEtW6f3zQ3tqqns0r.jpg?alt=media&token=7e2d64d3-c25f-4707-a3ea-c5754fd82456,34.8308607661274,-118.587542678097,GDwhEFWVKgfbB9BMx0DT,notracetrails,tobacco,cigarette butt,marlboro,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T21:51:10.362817Z,-118.586791938,34.7904086350001,520,4498.6009695915,-118.587542678097|34.8308607661274|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
gVnSSOSCBInIZ5d8ZCF9,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FgVnSSOSCBInIZ5d8ZCF9.jpg?alt=media&token=061a655b-2f9e-488e-936c-70b22a7e77c2,34.8307791045996,-118.587564173902,GDwhEFWVKgfbB9BMx0DT,notracetrails,plastic rubber,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T21:50:55.752693Z,-118.586791938,34.7904086350001,520,4489.55205354192,-118.587564173902|34.8307791045996|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
W8UoFPbpSvYPF7xCdDh9,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FW8UoFPbpSvYPF7xCdDh9.jpg?alt=media&token=e752ab89-c335-4f64-a7fd-5875261a0361,34.8306930943747,-118.587558295432,GDwhEFWVKgfbB9BMx0DT,notracetrails,other,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T21:50:37.615768Z,-118.586791938,34.7904086350001,520,4479.98090661921,-118.587558295432|34.8306930943747|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
CUSihNIe5X15sFtI01JC,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FCUSihNIe5X15sFtI01JC.jpg?alt=media&token=e35da07d-69ba-4020-a49b-3b88de7f3d7e,34.8300061487146,-118.587538611093,GDwhEFWVKgfbB9BMx0DT,notracetrails,hard plastic,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T21:49:22.113358Z,-118.586791938,34.7904086350001,520,4403.57721005184,-118.587538611093|34.8300061487146|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
POf3htVetXZ6Kd2ARO9g,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FPOf3htVetXZ6Kd2ARO9g.jpg?alt=media&token=9e030048-94ff-4e4a-a4a3-0d15331770b3,34.8300061487146,-118.587538611093,GDwhEFWVKgfbB9BMx0DT,notracetrails,plastic rubber,fragment,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T21:49:11.856874Z,-118.586791938,34.7904086350001,520,4403.57721005184,-118.587538611093|34.8300061487146|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
a3Fe9dcFilXKCVgtW6T7,https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fa3Fe9dcFilXKCVgtW6T7.jpg?alt=media&token=2303d756-2396-4b29-967e-c64a6284f132,34.8300061487146,-118.587538611093,GDwhEFWVKgfbB9BMx0DT,notracetrails,other,zip tie,other,Rosamond,1,100,"0.41 miles to hit 100 pieces, 2 surveyers; trail followed dirt road- surveyed road and not sides",2023-05-07T21:49:07.987603Z,-118.586791938,34.7904086350001,520,4403.57721005184,-118.587538611093|34.8300061487146|0,-118.5867919,34.7904086,"late, road",2,41 mile,FALSE,0.41,0,FALSE
